Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.002,
Horizontal Delay,0,
Sample Interval,2e-06,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.05,
Vertical Position,2,
,,
,,
,,
Label,,
TIME,CH1,CH2
-8.912e-03,0.0804922,5.125
-8.910e-03,0.080375,5.13125
-8.908e-03,0.0804141,5.12969
-8.906e-03,0.0803359,5.1375
-8.904e-03,0.0803594,5.13984
-8.902e-03,0.0804922,5.13672
-8.900e-03,0.0805,5.14531
-8.898e-03,0.0804297,5.15156
-8.896e-03,0.0805547,5.15312
-8.894e-03,0.0804922,5.15312
-8.892e-03,0.0805781,5.15156
-8.890e-03,0.0805391,5.15703
-8.888e-03,0.0805156,5.16172
-8.886e-03,0.0805312,5.16328
-8.884e-03,0.0805156,5.16406
-8.882e-03,0.0805391,5.17031
-8.880e-03,0.0805312,5.17344
-8.878e-03,0.0805625,5.17031
-8.876e-03,0.0805391,5.17578
-8.874e-03,0.0805937,5.17734
-8.872e-03,0.0805312,5.17422
-8.870e-03,0.0804609,5.17734
-8.868e-03,0.0805625,5.17422
-8.866e-03,0.0804141,5.17812
-8.864e-03,0.0804922,5.18047
-8.862e-03,0.0805625,5.17734
-8.860e-03,0.0805312,5.18437
-8.858e-03,0.0807031,5.17578
-8.856e-03,0.0805625,5.18203
-8.854e-03,0.0806797,5.18437
-8.852e-03,0.0806953,5.18984
-8.850e-03,0.0805312,5.19453
-8.848e-03,0.0806172,5.19609
-8.846e-03,0.0804922,5.19375
-8.844e-03,0.0805547,5.20234
-8.842e-03,0.0806172,5.20391
-8.840e-03,0.0805156,5.2
-8.838e-03,0.0806953,5.2
-8.836e-03,0.0805781,5.20469
-8.834e-03,0.0805625,5.2
-8.832e-03,0.0806016,5.20234
-8.830e-03,0.0804922,5.20625
-8.828e-03,0.0805937,5.20859
-8.826e-03,0.0806172,5.21016
-8.824e-03,0.0805625,5.20859
-8.822e-03,0.0806172,5.2125
-8.820e-03,0.0805937,5.21016
-8.818e-03,0.0807188,5.21406
-8.816e-03,0.0806172,5.21797
-8.814e-03,0.0807422,5.21484
-8.812e-03,0.0806328,5.21875
-8.810e-03,0.0805937,5.22031
-8.808e-03,0.0805781,5.22031
-8.806e-03,0.0805156,5.22109
-8.804e-03,0.0807422,5.2125
-8.802e-03,0.0806641,5.22422
-8.800e-03,0.0807188,5.22031
-8.798e-03,0.0807031,5.22266
-8.796e-03,0.0806406,5.22812
-8.794e-03,0.0807031,5.225
-8.792e-03,0.0805547,5.22422
-8.790e-03,0.0805781,5.23672
-8.788e-03,0.0806016,5.23672
-8.786e-03,0.0806172,5.23828
-8.784e-03,0.0806172,5.22656
-8.782e-03,0.0805156,5.23438
-8.780e-03,0.0806172,5.22891
-8.778e-03,0.0807031,5.23125
-8.776e-03,0.0806953,5.23906
-8.774e-03,0.0807422,5.23047
-8.772e-03,0.0805625,5.24297
-8.770e-03,0.0806406,5.23828
-8.768e-03,0.0806797,5.24844
-8.766e-03,0.0806562,5.24688
-8.764e-03,0.0807812,5.24297
-8.762e-03,0.0806953,5.23672
-8.760e-03,0.0806641,5.24297
-8.758e-03,0.0807656,5.23828
-8.756e-03,0.0807578,5.23672
-8.754e-03,0.0807578,5.23047
-8.752e-03,0.0807578,5.24141
-8.750e-03,0.0806953,5.24531
-8.748e-03,0.0806641,5.24844
-8.746e-03,0.0808047,5.23516
-8.744e-03,0.0807344,5.24531
-8.742e-03,0.0807344,5.24297
-8.740e-03,0.0807656,5.24688
-8.738e-03,0.0807656,5.24531
-8.736e-03,0.0807344,5.24141
-8.734e-03,0.0807031,5.24062
-8.732e-03,0.0805937,5.24141
-8.730e-03,0.0807344,5.23672
-8.728e-03,0.0806797,5.24531
-8.726e-03,0.0807031,5.23906
-8.724e-03,0.0806953,5.24062
-8.722e-03,0.0806406,5.24062
-8.720e-03,0.0807344,5.23672
-8.718e-03,0.0807578,5.23672
-8.716e-03,0.0806406,5.23516
-8.714e-03,0.0806562,5.23828
-8.712e-03,0.0805937,5.24141
-8.710e-03,0.0806562,5.23516
-8.708e-03,0.0805547,5.23516
-8.706e-03,0.0806641,5.23047
-8.704e-03,0.0806172,5.23281
-8.702e-03,0.0806562,5.23516
-8.700e-03,0.0807344,5.23516
-8.698e-03,0.0805937,5.23672
-8.696e-03,0.0806641,5.23125
-8.694e-03,0.0806172,5.22422
-8.692e-03,0.0805156,5.22656
-8.690e-03,0.0806953,5.225
-8.688e-03,0.0806328,5.225
-8.686e-03,0.0807188,5.22266
-8.684e-03,0.0806797,5.22109
-8.682e-03,0.0806406,5.22031
-8.680e-03,0.0805781,5.21641
-8.678e-03,0.0806016,5.22109
-8.676e-03,0.0806172,5.22031
-8.674e-03,0.0805156,5.21797
-8.672e-03,0.0805547,5.21484
-8.670e-03,0.0806016,5.21797
-8.668e-03,0.0805312,5.22031
-8.666e-03,0.0806172,5.20625
-8.664e-03,0.0806172,5.21484
-8.662e-03,0.0805547,5.21094
-8.660e-03,0.0806172,5.20625
-8.658e-03,0.0806641,5.20625
-8.656e-03,0.0806797,5.20234
-8.654e-03,0.0805312,5.20859
-8.652e-03,0.0806641,5.20234
-8.650e-03,0.0805937,5.19609
