Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.004,,,Horizontal Scale,0.004
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,4e-06,,,Sample Interval,4e-06
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,0.2,,,Vertical Scale,2
Vertical Position,2,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,"MATH<CH1-CH2>"
1.5280e-03,0.406,5.26875,,1.5280e-03,-4.86625
1.5320e-03,0.405906,5.27344,,1.5320e-03,-4.86344
1.5360e-03,0.406156,5.27109,,1.5360e-03,-4.85969
1.5400e-03,0.406,5.27344,,1.5400e-03,-4.85656
1.5440e-03,0.406469,5.27344,,1.5440e-03,-4.87125
1.5480e-03,0.4065,5.26953,,1.5480e-03,-4.86688
1.5520e-03,0.406,5.27109,,1.5520e-03,-4.86813
1.5560e-03,0.405844,5.27734,,1.5560e-03,-4.86125
1.5600e-03,0.406062,5.27187,,1.5600e-03,-4.86937
1.5640e-03,0.405844,5.28359,,1.5640e-03,-4.87344
1.5680e-03,0.4065,5.27891,,1.5680e-03,-4.86875
1.5720e-03,0.406719,5.27891,,1.5720e-03,-4.875
1.5760e-03,0.406656,5.27734,,1.5760e-03,-4.87375
1.5800e-03,0.406906,5.27734,,1.5800e-03,-4.86563
1.5840e-03,0.407375,5.27734,,1.5840e-03,-4.86937
1.5880e-03,0.406312,5.28516,,1.5880e-03,-4.87312
1.5920e-03,0.4065,5.28516,,1.5920e-03,-4.87312
1.5960e-03,0.406312,5.28125,,1.5960e-03,-4.87094
1.6000e-03,0.406813,5.27969,,1.6000e-03,-4.87719
1.6040e-03,0.406813,5.28125,,1.6040e-03,-4.87844
1.6080e-03,0.406719,5.27969,,1.6080e-03,-4.8775
1.6120e-03,0.406312,5.27891,,1.6120e-03,-4.86563
1.6160e-03,0.406719,5.28125,,1.6160e-03,-4.8725
1.6200e-03,0.406906,5.28516,,1.6200e-03,-4.86875
1.6240e-03,0.406625,5.28125,,1.6240e-03,-4.86688
1.6280e-03,0.406969,5.28203,,1.6280e-03,-4.8675
1.6320e-03,0.406813,5.28125,,1.6320e-03,-4.87719
1.6360e-03,0.406719,5.27891,,1.6360e-03,-4.875
1.6400e-03,0.406469,5.27578,,1.6400e-03,-4.87312
1.6440e-03,0.40675,5.27891,,1.6440e-03,-4.86406
1.6480e-03,0.40675,5.275,,1.6480e-03,-4.86906
1.6520e-03,0.406813,5.27891,,1.6520e-03,-4.86937
1.6560e-03,0.406656,5.27734,,1.6560e-03,-4.87125
1.6600e-03,0.406563,5.27891,,1.6600e-03,-4.87063
1.6640e-03,0.405844,5.27891,,1.6640e-03,-4.865
1.6680e-03,0.405125,5.28203,,1.6680e-03,-4.86313
1.6720e-03,0.405531,5.28125,,1.6720e-03,-4.86313
1.6760e-03,0.4055,5.27578,,1.6760e-03,-4.86188
1.6800e-03,0.405656,5.27969,,1.6800e-03,-4.86656
1.6840e-03,0.405937,5.275,,1.6840e-03,-4.87031
1.6880e-03,0.406312,5.27734,,1.6880e-03,-4.86781
1.6920e-03,0.405937,5.27578,,1.6920e-03,-4.86437
1.6960e-03,0.405937,5.27344,,1.6960e-03,-4.85125
1.7000e-03,0.405438,5.26719,,1.7000e-03,-4.86313
1.7040e-03,0.405594,5.26875,,1.7040e-03,-4.85969
1.7080e-03,0.405594,5.26875,,1.7080e-03,-4.86313
1.7120e-03,0.405344,5.26562,,1.7120e-03,-4.85344
1.7160e-03,0.405438,5.26562,,1.7160e-03,-4.85313
1.7200e-03,0.405031,5.26719,,1.7200e-03,-4.85406
1.7240e-03,0.404781,5.25937,,1.7240e-03,-4.86062
1.7280e-03,0.405031,5.25937,,1.7280e-03,-4.85031
1.7320e-03,0.405281,5.25937,,1.7320e-03,-4.84438
1.7360e-03,0.404594,5.25859,,1.7360e-03,-4.85062
1.7400e-03,0.404531,5.25703,,1.7400e-03,-4.85219
1.7440e-03,0.404937,5.26094,,1.7440e-03,-4.85
1.7480e-03,0.404937,5.25547,,1.7480e-03,-4.8525
1.7520e-03,0.404594,5.25312,,1.7520e-03,-4.85375
1.7560e-03,0.404781,5.25312,,1.7560e-03,-4.8525
1.7600e-03,0.404531,5.25547,,1.7600e-03,-4.85375
1.7640e-03,0.404438,5.25078,,1.7640e-03,-4.85094
1.7680e-03,0.404469,5.25078,,1.7680e-03,-4.84531
1.7720e-03,0.404219,5.24844,,1.7720e-03,-4.84687
1.7760e-03,0.404031,5.24453,,1.7760e-03,-4.84563
1.7800e-03,0.403906,5.24453,,1.7800e-03,-4.84312
1.7840e-03,0.403625,5.24453,,1.7840e-03,-4.83844
1.7880e-03,0.403813,5.24141,,1.7880e-03,-4.83094
1.7920e-03,0.403875,5.24062,,1.7920e-03,-4.83719
1.7960e-03,0.403656,5.24062,,1.7960e-03,-4.83531
1.8000e-03,0.4035,5.22656,,1.8000e-03,-4.83406
1.8040e-03,0.403406,5.23516,,1.8040e-03,-4.83
1.8080e-03,0.403,5.23438,,1.8080e-03,-4.82875
1.8120e-03,0.402813,5.23281,,1.8120e-03,-4.82844
1.8160e-03,0.402031,5.22656,,1.8160e-03,-4.82719
1.8200e-03,0.402281,5.22656,,1.8200e-03,-4.82281
1.8240e-03,0.40175,5.22812,,1.8240e-03,-4.81906
1.8280e-03,0.40175,5.23047,,1.8280e-03,-4.81594
1.8320e-03,0.401344,5.22891,,1.8320e-03,-4.81625
1.8360e-03,0.401031,5.22812,,1.8360e-03,-4.8225
1.8400e-03,0.401188,5.22031,,1.8400e-03,-4.8175
1.8440e-03,0.401625,5.21875,,1.8440e-03,-4.81375
1.8480e-03,0.401062,5.21875,,1.8480e-03,-4.81375
1.8520e-03,0.400563,5.21875,,1.8520e-03,-4.81562
1.8560e-03,0.400563,5.21641,,1.8560e-03,-4.81375
1.8600e-03,0.400406,5.21406,,1.8600e-03,-4.81
1.8640e-03,0.4,5.21016,,1.8640e-03,-4.80563
1.8680e-03,0.399563,5.2125,,1.8680e-03,-4.81187
1.8720e-03,0.399813,5.21406,,1.8720e-03,-4.81406
1.8760e-03,0.400125,5.20859,,1.8760e-03,-4.8125
1.8800e-03,0.4,5.20391,,1.8800e-03,-4.80813
1.8840e-03,0.399656,5.20234,,1.8840e-03,-4.80469
1.8880e-03,0.3995,5.20391,,1.8880e-03,-4.80281
1.8920e-03,0.399594,5.19609,,1.8920e-03,-4.79531
1.8960e-03,0.399188,5.19375,,1.8960e-03,-4.79844
1.9000e-03,0.398844,5.19766,,1.9000e-03,-4.79563
1.9040e-03,0.398281,5.1875,,1.9040e-03,-4.78937
1.9080e-03,0.3985,5.18984,,1.9080e-03,-4.78531
1.9120e-03,0.398125,5.18828,,1.9120e-03,-4.79
1.9160e-03,0.398031,5.18203,,1.9160e-03,-4.78812
1.9200e-03,0.397969,5.18359,,1.9200e-03,-4.78406
1.9240e-03,0.397469,5.17734,,1.9240e-03,-4.78156
1.9280e-03,0.397469,5.17812,,1.9280e-03,-4.77969
1.9320e-03,0.397125,5.17344,,1.9320e-03,-4.76969
1.9360e-03,0.397062,5.17031,,1.9360e-03,-4.7725
1.9400e-03,0.396719,5.16953,,1.9400e-03,-4.77281
1.9440e-03,0.396188,5.16172,,1.9440e-03,-4.765
1.9480e-03,0.396062,5.16172,,1.9480e-03,-4.76938
1.9520e-03,0.395437,5.16016,,1.9520e-03,-4.76375
1.9560e-03,0.395687,5.15937,,1.9560e-03,-4.75812
1.9600e-03,0.394969,5.15312,,1.9600e-03,-4.75875
1.9640e-03,0.395031,5.15312,,1.9640e-03,-4.7525
1.9680e-03,0.394687,5.15,,1.9680e-03,-4.75125
1.9720e-03,0.394219,5.13984,,1.9720e-03,-4.75469
1.9760e-03,0.39375,5.14141,,1.9760e-03,-4.74688
1.9800e-03,0.3935,5.14141,,1.9800e-03,-4.74219
1.9840e-03,0.393813,5.14141,,1.9840e-03,-4.74531
1.9880e-03,0.393563,5.13125,,1.9880e-03,-4.7375
1.9920e-03,0.393469,5.12969,,1.9920e-03,-4.73625
1.9960e-03,0.392906,5.13281,,1.9960e-03,-4.73031
2.0000e-03,0.392344,5.12656,,2.0000e-03,-4.72906
2.0040e-03,0.391844,5.12109,,2.0040e-03,-4.72906
2.0080e-03,0.391938,5.11953,,2.0080e-03,-4.725
2.0120e-03,0.391844,5.12109,,2.0120e-03,-4.72187
2.0160e-03,0.390969,5.11641,,2.0160e-03,-4.71812
2.0200e-03,0.391188,5.11875,,2.0200e-03,-4.71812
2.0240e-03,0.391281,5.10703,,2.0240e-03,-4.71531
2.0280e-03,0.390781,5.1125,,2.0280e-03,-4.71438
2.0320e-03,0.390156,5.10859,,2.0320e-03,-4.71063
2.0360e-03,0.389687,5.10859,,2.0360e-03,-4.70844
2.0400e-03,0.389594,5.10234,,2.0400e-03,-4.70219
2.0440e-03,0.389281,5.09687,,2.0440e-03,-4.69937
2.0480e-03,0.389406,5.09453,,2.0480e-03,-4.69719
2.0520e-03,0.388469,5.08828,,2.0520e-03,-4.69625
2.0560e-03,0.387375,5.08672,,2.0560e-03,-4.69156
2.0600e-03,0.387219,5.06641,,2.0600e-03,-4.685
2.0640e-03,0.386594,5.06016,,2.0640e-03,-4.67531
2.0680e-03,0.386563,5.06172,,2.0680e-03,-4.67656
2.0720e-03,0.385844,5.05859,,2.0720e-03,-4.66969
2.0760e-03,0.385594,5.05156,,2.0760e-03,-4.66594
2.0800e-03,0.385094,5.04531,,2.0800e-03,-4.66375
2.0840e-03,0.385031,5.04609,,2.0840e-03,-4.65719
2.0880e-03,0.384781,5.04609,,2.0880e-03,-4.65313
2.0920e-03,0.384062,5.03125,,2.0920e-03,-4.64813
2.0960e-03,0.38375,5.03125,,2.0960e-03,-4.64813
2.1000e-03,0.384062,5.02969,,2.1000e-03,-4.64187
2.1040e-03,0.383406,5.02578,,2.1040e-03,-4.63844
2.1080e-03,0.382781,5.02578,,2.1080e-03,-4.63844
2.1120e-03,0.382375,5.01797,,2.1120e-03,-4.63563
2.1160e-03,0.382906,5.025,,2.1160e-03,-4.64156
2.1200e-03,0.382531,5.02734,,2.1200e-03,-4.64
2.1240e-03,0.383,5.01797,,2.1240e-03,-4.63312
2.1280e-03,0.3825,5.01797,,2.1280e-03,-4.62719
2.1320e-03,0.381938,5.01172,,2.1320e-03,-4.62938
2.1360e-03,0.381219,5.00937,,2.1360e-03,-4.62437
2.1400e-03,0.380656,5.00156,,2.1400e-03,-4.62375
2.1440e-03,0.380563,4.99687,,2.1440e-03,-4.61719
2.1480e-03,0.380219,4.99687,,2.1480e-03,-4.61906
2.1520e-03,0.380062,4.99141,,2.1520e-03,-4.61219
2.1560e-03,0.37925,4.99062,,2.1560e-03,-4.59844
2.1600e-03,0.378281,4.98047,,2.1600e-03,-4.60187
2.1640e-03,0.377906,4.97734,,2.1640e-03,-4.59469
2.1680e-03,0.377656,4.97656,,2.1680e-03,-4.59344
2.1720e-03,0.37725,4.96641,,2.1720e-03,-4.58719
2.1760e-03,0.377094,4.96875,,2.1760e-03,-4.5875
2.1800e-03,0.376281,4.95859,,2.1800e-03,-4.58063
2.1840e-03,0.376563,4.96094,,2.1840e-03,-4.57594
2.1880e-03,0.375844,4.94844,,2.1880e-03,-4.57281
2.1920e-03,0.375531,4.94687,,2.1920e-03,-4.57156
2.1960e-03,0.375281,4.94219,,2.1960e-03,-4.5675
2.2000e-03,0.375125,4.93047,,2.2000e-03,-4.56406
2.2040e-03,0.374469,4.93047,,2.2040e-03,-4.55938
2.2080e-03,0.374313,4.92578,,2.2080e-03,-4.55406
2.2120e-03,0.373906,4.92344,,2.2120e-03,-4.54406
2.2160e-03,0.372938,4.92188,,2.2160e-03,-4.54063
2.2200e-03,0.372344,4.91016,,2.2200e-03,-4.54312
2.2240e-03,0.37275,4.90781,,2.2240e-03,-4.53594
2.2280e-03,0.372375,4.90312,,2.2280e-03,-4.52906
2.2320e-03,0.371625,4.89531,,2.2320e-03,-4.52688
2.2360e-03,0.37075,4.89375,,2.2360e-03,-4.51938
2.2400e-03,0.369938,4.88516,,2.2400e-03,-4.51125
2.2440e-03,0.369906,4.88125,,2.2440e-03,-4.50781
2.2480e-03,0.369531,4.87578,,2.2480e-03,-4.50438
2.2520e-03,0.368844,4.86875,,2.2520e-03,-4.50031
2.2560e-03,0.368125,4.86328,,2.2560e-03,-4.49281
2.2600e-03,0.367656,4.85703,,2.2600e-03,-4.48937
2.2640e-03,0.367313,4.85312,,2.2640e-03,-4.48469
2.2680e-03,0.3675,4.84531,,2.2680e-03,-4.47813
2.2720e-03,0.366844,4.84531,,2.2720e-03,-4.47813
2.2760e-03,0.366281,4.83828,,2.2760e-03,-4.46594
2.2800e-03,0.365844,4.83828,,2.2800e-03,-4.46906
2.2840e-03,0.365938,4.83437,,2.2840e-03,-4.46656
2.2880e-03,0.365844,4.83047,,2.2880e-03,-4.46
2.2920e-03,0.365375,4.82187,,2.2920e-03,-4.45156
2.2960e-03,0.364906,4.81641,,2.2960e-03,-4.45
2.3000e-03,0.364219,4.81172,,2.3000e-03,-4.44781
2.3040e-03,0.363844,4.80469,,2.3040e-03,-4.43875
2.3080e-03,0.363563,4.8,,2.3080e-03,-4.43531
2.3120e-03,0.362938,4.79141,,2.3120e-03,-4.43094
2.3160e-03,0.362281,4.7875,,2.3160e-03,-4.42531
2.3200e-03,0.362031,4.77578,,2.3200e-03,-4.42031
2.3240e-03,0.361875,4.77109,,2.3240e-03,-4.41219
2.3280e-03,0.360906,4.76406,,2.3280e-03,-4.40437
2.3320e-03,0.359938,4.76094,,2.3320e-03,-4.39875
2.3360e-03,0.359688,4.75781,,2.3360e-03,-4.39344
2.3400e-03,0.35975,4.74766,,2.3400e-03,-4.39375
2.3440e-03,0.359344,4.74062,,2.3440e-03,-4.38
2.3480e-03,0.358281,4.74141,,2.3480e-03,-4.38063
2.3520e-03,0.357875,4.73906,,2.3520e-03,-4.38125
2.3560e-03,0.358062,4.73047,,2.3560e-03,-4.37156
2.3600e-03,0.357094,4.72266,,2.3600e-03,-4.36344
2.3640e-03,0.356375,4.71484,,2.3640e-03,-4.36313
2.3680e-03,0.355938,4.71719,,2.3680e-03,-4.35062
2.3720e-03,0.355031,4.70469,,2.3720e-03,-4.34938
2.3760e-03,0.353844,4.70234,,2.3760e-03,-4.34187
2.3800e-03,0.353594,4.68828,,2.3800e-03,-4.32844
2.3840e-03,0.352875,4.67812,,2.3840e-03,-4.32094
2.3880e-03,0.352125,4.67422,,2.3880e-03,-4.32188
2.3920e-03,0.351406,4.66562,,2.3920e-03,-4.31375
2.3960e-03,0.351094,4.66172,,2.3960e-03,-4.31125
2.4000e-03,0.351094,4.65391,,2.4000e-03,-4.30094
2.4040e-03,0.350594,4.65156,,2.4040e-03,-4.29688
2.4080e-03,0.349469,4.64375,,2.4080e-03,-4.29531
2.4120e-03,0.34975,4.64922,,2.4120e-03,-4.30219
2.4160e-03,0.34975,4.64219,,2.4160e-03,-4.29625
2.4200e-03,0.349125,4.63594,,2.4200e-03,-4.28594
2.4240e-03,0.34825,4.63359,,2.4240e-03,-4.28281
2.4280e-03,0.348219,4.62891,,2.4280e-03,-4.27906
2.4320e-03,0.347562,4.62578,,2.4320e-03,-4.27125
2.4360e-03,0.346938,4.61562,,2.4360e-03,-4.26469
2.4400e-03,0.346125,4.60312,,2.4400e-03,-4.25906
2.4440e-03,0.345688,4.59844,,2.4440e-03,-4.2525
2.4480e-03,0.345281,4.59531,,2.4480e-03,-4.24656
2.4520e-03,0.344969,4.58906,,2.4520e-03,-4.24
2.4560e-03,0.344344,4.58672,,2.4560e-03,-4.23656
2.4600e-03,0.343844,4.575,,2.4600e-03,-4.22938
2.4640e-03,0.343594,4.56875,,2.4640e-03,-4.2325
2.4680e-03,0.342938,4.56406,,2.4680e-03,-4.21781
2.4720e-03,0.342469,4.55859,,2.4720e-03,-4.21812
2.4760e-03,0.341875,4.55469,,2.4760e-03,-4.20688
2.4800e-03,0.340844,4.55078,,2.4800e-03,-4.20156
2.4840e-03,0.340281,4.53984,,2.4840e-03,-4.19875
2.4880e-03,0.340031,4.52969,,2.4880e-03,-4.19469
2.4920e-03,0.339781,4.53203,,2.4920e-03,-4.1875
2.4960e-03,0.33825,4.51719,,2.4960e-03,-4.17625
2.5000e-03,0.337688,4.50547,,2.5000e-03,-4.16281
2.5040e-03,0.337,4.49687,,2.5040e-03,-4.155
2.5080e-03,0.336219,4.49375,,2.5080e-03,-4.15594
2.5120e-03,0.335812,4.48516,,2.5120e-03,-4.14781
2.5160e-03,0.334594,4.47891,,2.5160e-03,-4.14281
2.5200e-03,0.333906,4.47656,,2.5200e-03,-4.13625
2.5240e-03,0.333281,4.46719,,2.5240e-03,-4.13844
2.5280e-03,0.333344,4.45937,,2.5280e-03,-4.12781
2.5320e-03,0.332406,4.45469,,2.5320e-03,-4.12031
2.5360e-03,0.3315,4.44922,,2.5360e-03,-4.11437
2.5400e-03,0.330844,4.44219,,2.5400e-03,-4.10781
2.5440e-03,0.330281,4.43281,,2.5440e-03,-4.10406
2.5480e-03,0.329437,4.42812,,2.5480e-03,-4.0975
2.5520e-03,0.328812,4.41875,,2.5520e-03,-4.09156
2.5560e-03,0.327688,4.41875,,2.5560e-03,-4.08031
2.5600e-03,0.327281,4.40391,,2.5600e-03,-4.07688
2.5640e-03,0.326531,4.40156,,2.5640e-03,-4.07062
2.5680e-03,0.326219,4.38984,,2.5680e-03,-4.06375
2.5720e-03,0.325812,4.39375,,2.5720e-03,-4.05563
2.5760e-03,0.324812,4.37969,,2.5760e-03,-4.04688
2.5800e-03,0.32425,4.37578,,2.5800e-03,-4.04375
2.5840e-03,0.323688,4.36172,,2.5840e-03,-4.03344
2.5880e-03,0.322969,4.35469,,2.5880e-03,-4.02969
2.5920e-03,0.322125,4.34922,,2.5920e-03,-4.02062
2.5960e-03,0.321719,4.34062,,2.5960e-03,-4.0125
2.6000e-03,0.320344,4.33437,,2.6000e-03,-4.0075
2.6040e-03,0.319406,4.32422,,2.6040e-03,-3.98937
2.6080e-03,0.318344,4.31016,,2.6080e-03,-3.98188
2.6120e-03,0.317531,4.30391,,2.6120e-03,-3.97344
2.6160e-03,0.31725,4.29219,,2.6160e-03,-3.96563
2.6200e-03,0.316562,4.28437,,2.6200e-03,-3.95969
2.6240e-03,0.315656,4.27656,,2.6240e-03,-3.95625
2.6280e-03,0.315344,4.28437,,2.6280e-03,-3.95438
2.6320e-03,0.315625,4.27344,,2.6320e-03,-3.95906
2.6360e-03,0.314937,4.26953,,2.6360e-03,-3.94563
2.6400e-03,0.314031,4.26172,,2.6400e-03,-3.93594
2.6440e-03,0.313031,4.24766,,2.6440e-03,-3.92687
2.6480e-03,0.312094,4.24531,,2.6480e-03,-3.92156
2.6520e-03,0.311562,4.22891,,2.6520e-03,-3.91469
2.6560e-03,0.311187,4.225,,2.6560e-03,-3.91125
2.6600e-03,0.310344,4.2125,,2.6600e-03,-3.90375
2.6640e-03,0.309156,4.20547,,2.6640e-03,-3.89813
2.6680e-03,0.3085,4.19922,,2.6680e-03,-3.88625
2.6720e-03,0.307594,4.19453,,2.6720e-03,-3.87938
2.6760e-03,0.306937,4.19297,,2.6760e-03,-3.86969
2.6800e-03,0.306125,4.17656,,2.6800e-03,-3.86656
2.6840e-03,0.305312,4.16875,,2.6840e-03,-3.86063
2.6880e-03,0.304844,4.16484,,2.6880e-03,-3.85531
2.6920e-03,0.304094,4.15469,,2.6920e-03,-3.84437
2.6960e-03,0.303031,4.15,,2.6960e-03,-3.83844
2.7000e-03,0.302344,4.13828,,2.7000e-03,-3.82906
2.7040e-03,0.301187,4.12578,,2.7040e-03,-3.8175
2.7080e-03,0.300844,4.11953,,2.7080e-03,-3.81125
2.7120e-03,0.300312,4.10938,,2.7120e-03,-3.80375
2.7160e-03,0.298969,4.09922,,2.7160e-03,-3.8
2.7200e-03,0.298,4.09297,,2.7200e-03,-3.78906
2.7240e-03,0.297875,4.0875,,2.7240e-03,-3.79281
2.7280e-03,0.297469,4.07656,,2.7280e-03,-3.77813
2.7320e-03,0.296562,4.075,,2.7320e-03,-3.77469
2.7360e-03,0.295312,4.06875,,2.7360e-03,-3.76031
2.7400e-03,0.2945,4.06016,,2.7400e-03,-3.7575
2.7440e-03,0.293469,4.04609,,2.7440e-03,-3.74875
2.7480e-03,0.293219,4.03594,,2.7480e-03,-3.74156
2.7520e-03,0.292469,4.02656,,2.7520e-03,-3.73969
2.7560e-03,0.291594,4.03047,,2.7560e-03,-3.72781
2.7600e-03,0.290562,4.02031,,2.7600e-03,-3.71531
2.7640e-03,0.290156,4.01797,,2.7640e-03,-3.71563
2.7680e-03,0.290031,4.00547,,2.7680e-03,-3.71
2.7720e-03,0.28875,3.99766,,2.7720e-03,-3.69687
2.7760e-03,0.287875,3.98516,,2.7760e-03,-3.68969
2.7800e-03,0.287219,3.97578,,2.7800e-03,-3.67875
2.7840e-03,0.286562,3.96328,,2.7840e-03,-3.67531
2.7880e-03,0.285094,3.95703,,2.7880e-03,-3.67437
2.7920e-03,0.284281,3.94141,,2.7920e-03,-3.65531
2.7960e-03,0.2825,3.92812,,2.7960e-03,-3.64531
2.8000e-03,0.281594,3.925,,2.8000e-03,-3.63906
2.8040e-03,0.280875,3.92109,,2.8040e-03,-3.62094
2.8080e-03,0.280125,3.91641,,2.8080e-03,-3.62844
2.8120e-03,0.280125,3.91406,,2.8120e-03,-3.62375
2.8160e-03,0.279188,3.90391,,2.8160e-03,-3.62156
2.8200e-03,0.278438,3.89609,,2.8200e-03,-3.61125
2.8240e-03,0.277687,3.88984,,2.8240e-03,-3.60594
2.8280e-03,0.277312,3.88047,,2.8280e-03,-3.6025
2.8320e-03,0.275844,3.87734,,2.8320e-03,-3.58813
2.8360e-03,0.275344,3.86172,,2.8360e-03,-3.58656
2.8400e-03,0.274312,3.85,,2.8400e-03,-3.56937
2.8440e-03,0.2735,3.83984,,2.8440e-03,-3.56188
2.8480e-03,0.27225,3.83672,,2.8480e-03,-3.55469
2.8520e-03,0.271062,3.82891,,2.8520e-03,-3.55156
2.8560e-03,0.270625,3.82266,,2.8560e-03,-3.54625
2.8600e-03,0.27,3.81484,,2.8600e-03,-3.53844
2.8640e-03,0.269406,3.80469,,2.8640e-03,-3.53219
2.8680e-03,0.268188,3.79844,,2.8680e-03,-3.52156
2.8720e-03,0.267625,3.78672,,2.8720e-03,-3.51656
2.8760e-03,0.2665,3.77422,,2.8760e-03,-3.51187
2.8800e-03,0.265687,3.76562,,2.8800e-03,-3.50469
2.8840e-03,0.264687,3.76016,,2.8840e-03,-3.49906
2.8880e-03,0.263625,3.75,,2.8880e-03,-3.48344
2.8920e-03,0.26275,3.75,,2.8920e-03,-3.48062
2.8960e-03,0.262188,3.7375,,2.8960e-03,-3.47344
2.9000e-03,0.261188,3.73125,,2.9000e-03,-3.46375
2.9040e-03,0.260469,3.72734,,2.9040e-03,-3.45688
2.9080e-03,0.259437,3.71484,,2.9080e-03,-3.44937
2.9120e-03,0.258625,3.71094,,2.9120e-03,-3.44625
2.9160e-03,0.257656,3.70156,,2.9160e-03,-3.4375
2.9200e-03,0.257531,3.69297,,2.9200e-03,-3.42844
2.9240e-03,0.256406,3.68281,,2.9240e-03,-3.41656
2.9280e-03,0.2555,3.67734,,2.9280e-03,-3.4175
2.9320e-03,0.254375,3.66641,,2.9320e-03,-3.41
2.9360e-03,0.253969,3.65859,,2.9360e-03,-3.40313
2.9400e-03,0.252687,3.65078,,2.9400e-03,-3.40094
2.9440e-03,0.252094,3.64219,,2.9440e-03,-3.39031
2.9480e-03,0.251281,3.62578,,2.9480e-03,-3.38406
2.9520e-03,0.250406,3.62031,,2.9520e-03,-3.37656
2.9560e-03,0.248687,3.60938,,2.9560e-03,-3.35969
2.9600e-03,0.2475,3.6,,2.9600e-03,-3.34906
2.9640e-03,0.246437,3.58984,,2.9640e-03,-3.33969
2.9680e-03,0.245531,3.57969,,2.9680e-03,-3.34
2.9720e-03,0.244812,3.57734,,2.9720e-03,-3.33656
2.9760e-03,0.244563,3.57266,,2.9760e-03,-3.32656
2.9800e-03,0.243563,3.56719,,2.9800e-03,-3.32094
2.9840e-03,0.242906,3.55234,,2.9840e-03,-3.31531
2.9880e-03,0.24275,3.54453,,2.9880e-03,-3.3
2.9920e-03,0.241687,3.53672,,2.9920e-03,-3.28906
2.9960e-03,0.240313,3.52187,,2.9960e-03,-3.27875
3.0000e-03,0.23925,3.50859,,3.0000e-03,-3.26656
3.0040e-03,0.238437,3.50625,,3.0040e-03,-3.26187
3.0080e-03,0.238156,3.5,,3.0080e-03,-3.25031
3.0120e-03,0.237094,3.48984,,3.0120e-03,-3.24594
3.0160e-03,0.235844,3.47812,,3.0160e-03,-3.23813
3.0200e-03,0.235313,3.46953,,3.0200e-03,-3.23344
3.0240e-03,0.234563,3.45937,,3.0240e-03,-3.22031
3.0280e-03,0.233812,3.45156,,3.0280e-03,-3.22031
3.0320e-03,0.232594,3.43672,,3.0320e-03,-3.20094
3.0360e-03,0.231375,3.42656,,3.0360e-03,-3.19
3.0400e-03,0.230719,3.4125,,3.0400e-03,-3.18094
3.0440e-03,0.23,3.40703,,3.0440e-03,-3.17188
3.0480e-03,0.228781,3.4,,3.0480e-03,-3.16625
3.0520e-03,0.227812,3.39062,,3.0520e-03,-3.15875
3.0560e-03,0.226656,3.38047,,3.0560e-03,-3.14938
3.0600e-03,0.225969,3.36797,,3.0600e-03,-3.14219
3.0640e-03,0.224969,3.36016,,3.0640e-03,-3.13063
3.0680e-03,0.224313,3.35625,,3.0680e-03,-3.12
3.0720e-03,0.222844,3.34219,,3.0720e-03,-3.11844
3.0760e-03,0.222125,3.33203,,3.0760e-03,-3.10156
3.0800e-03,0.2215,3.32187,,3.0800e-03,-3.09437
3.0840e-03,0.2205,3.31328,,3.0840e-03,-3.09031
3.0880e-03,0.219469,3.31094,,3.0880e-03,-3.07313
3.0920e-03,0.218562,3.29531,,3.0920e-03,-3.06656
3.0960e-03,0.21775,3.28828,,3.0960e-03,-3.06062
3.1000e-03,0.217344,3.27109,,3.1000e-03,-3.05187
3.1040e-03,0.216125,3.25781,,3.1040e-03,-3.04188
3.1080e-03,0.214656,3.24766,,3.1080e-03,-3.02969
3.1120e-03,0.213375,3.23828,,3.1120e-03,-3.01719
3.1160e-03,0.212625,3.22812,,3.1160e-03,-3.01125
3.1200e-03,0.212063,3.22187,,3.1200e-03,-3.01
3.1240e-03,0.21175,3.21328,,3.1240e-03,-3.00531
3.1280e-03,0.210406,3.19766,,3.1280e-03,-2.98687
3.1320e-03,0.209531,3.19375,,3.1320e-03,-2.97938
3.1360e-03,0.208719,3.18125,,3.1360e-03,-2.96906
3.1400e-03,0.207594,3.16953,,3.1400e-03,-2.96406
3.1440e-03,0.206219,3.15625,,3.1440e-03,-2.95312
3.1480e-03,0.20525,3.14297,,3.1480e-03,-2.94188
3.1520e-03,0.204156,3.13594,,3.1520e-03,-2.92406
3.1560e-03,0.203344,3.12812,,3.1560e-03,-2.91875
3.1600e-03,0.202406,3.12266,,3.1600e-03,-2.91562
3.1640e-03,0.201656,3.11016,,3.1640e-03,-2.90469
3.1680e-03,0.200656,3.1,,3.1680e-03,-2.89781
3.1720e-03,0.199313,3.08828,,3.1720e-03,-2.88094
3.1760e-03,0.198219,3.07812,,3.1760e-03,-2.87406
3.1800e-03,0.196688,3.06953,,3.1800e-03,-2.86031
