Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.004,,,Horizontal Scale,0.004
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,4e-06,,,Sample Interval,4e-06
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,2,,,Vertical Scale,1
Vertical Position,0,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,"MATH<CH1-CH2>"
1.7240e-03,-0.892188,1.8875,,1.7240e-03,-2.77906
1.7280e-03,-0.88375,1.89719,,1.7280e-03,-2.77813
1.7320e-03,-0.875938,1.90875,,1.7320e-03,-2.77625
1.7360e-03,-0.867812,1.91656,,1.7360e-03,-2.77531
1.7400e-03,-0.86125,1.92469,,1.7400e-03,-2.7775
1.7440e-03,-0.852187,1.93125,,1.7440e-03,-2.77781
1.7480e-03,-0.843125,1.94031,,1.7480e-03,-2.78031
1.7520e-03,-0.835,1.95094,,1.7520e-03,-2.78031
1.7560e-03,-0.820625,1.96125,,1.7560e-03,-2.78031
1.7600e-03,-0.809375,1.96875,,1.7600e-03,-2.78187
1.7640e-03,-0.799375,1.98344,,1.7640e-03,-2.78219
1.7680e-03,-0.790625,1.99562,,1.7680e-03,-2.78313
1.7720e-03,-0.779375,2.0075,,1.7720e-03,-2.78344
1.7760e-03,-0.767813,2.01594,,1.7760e-03,-2.78344
1.7800e-03,-0.758125,2.02156,,1.7800e-03,-2.78375
1.7840e-03,-0.753125,2.03531,,1.7840e-03,-2.78531
1.7880e-03,-0.741875,2.04406,,1.7880e-03,-2.78187
1.7920e-03,-0.72875,2.05406,,1.7920e-03,-2.78063
1.7960e-03,-0.719688,2.06281,,1.7960e-03,-2.78063
1.8000e-03,-0.710938,2.07406,,1.8000e-03,-2.78187
1.8040e-03,-0.70375,2.08062,,1.8040e-03,-2.77906
1.8080e-03,-0.694063,2.08906,,1.8080e-03,-2.77875
1.8120e-03,-0.686562,2.10031,,1.8120e-03,-2.77906
1.8160e-03,-0.676875,2.1075,,1.8160e-03,-2.78187
1.8200e-03,-0.667813,2.11719,,1.8200e-03,-2.78531
1.8240e-03,-0.65875,2.12781,,1.8240e-03,-2.78219
1.8280e-03,-0.646875,2.13594,,1.8280e-03,-2.78031
1.8320e-03,-0.632188,2.14969,,1.8320e-03,-2.78094
1.8360e-03,-0.625,2.15875,,1.8360e-03,-2.78031
1.8400e-03,-0.614375,2.17,,1.8400e-03,-2.77563
1.8440e-03,-0.6075,2.17969,,1.8440e-03,-2.78031
1.8480e-03,-0.599688,2.18969,,1.8480e-03,-2.77906
1.8520e-03,-0.59125,2.19937,,1.8520e-03,-2.78281
1.8560e-03,-0.5825,2.20844,,1.8560e-03,-2.78187
1.8600e-03,-0.575,2.21906,,1.8600e-03,-2.785
1.8640e-03,-0.56375,2.22938,,1.8640e-03,-2.78219
1.8680e-03,-0.553125,2.2375,,1.8680e-03,-2.78156
1.8720e-03,-0.545,2.24969,,1.8720e-03,-2.78781
1.8760e-03,-0.534687,2.25719,,1.8760e-03,-2.78531
1.8800e-03,-0.523125,2.26625,,1.8800e-03,-2.78438
1.8840e-03,-0.514062,2.27656,,1.8840e-03,-2.78219
1.8880e-03,-0.507812,2.27844,,1.8880e-03,-2.77969
1.8920e-03,-0.502188,2.28656,,1.8920e-03,-2.785
1.8960e-03,-0.49625,2.29469,,1.8960e-03,-2.78344
1.9000e-03,-0.4875,2.30031,,1.9000e-03,-2.78063
1.9040e-03,-0.475938,2.3125,,1.9040e-03,-2.77937
1.9080e-03,-0.464062,2.32437,,1.9080e-03,-2.78344
1.9120e-03,-0.451563,2.33344,,1.9120e-03,-2.7825
1.9160e-03,-0.44375,2.3425,,1.9160e-03,-2.78187
1.9200e-03,-0.433125,2.35219,,1.9200e-03,-2.77656
1.9240e-03,-0.423125,2.36125,,1.9240e-03,-2.77813
1.9280e-03,-0.415938,2.36844,,1.9280e-03,-2.77844
1.9320e-03,-0.409687,2.37813,,1.9320e-03,-2.77844
1.9360e-03,-0.399062,2.38281,,1.9360e-03,-2.77719
1.9400e-03,-0.391563,2.39219,,1.9400e-03,-2.78031
1.9440e-03,-0.379375,2.39906,,1.9440e-03,-2.77906
1.9480e-03,-0.370625,2.40906,,1.9480e-03,-2.78
1.9520e-03,-0.361563,2.41781,,1.9520e-03,-2.77594
1.9560e-03,-0.352813,2.42531,,1.9560e-03,-2.77531
1.9600e-03,-0.344375,2.4325,,1.9600e-03,-2.77563
1.9640e-03,-0.33375,2.4375,,1.9640e-03,-2.77937
1.9680e-03,-0.328125,2.44813,,1.9680e-03,-2.77563
1.9720e-03,-0.319063,2.45625,,1.9720e-03,-2.77687
1.9760e-03,-0.313437,2.46344,,1.9760e-03,-2.77438
1.9800e-03,-0.304063,2.47156,,1.9800e-03,-2.77469
1.9840e-03,-0.294687,2.48125,,1.9840e-03,-2.77875
1.9880e-03,-0.285313,2.49187,,1.9880e-03,-2.77188
1.9920e-03,-0.27375,2.49781,,1.9920e-03,-2.77125
1.9960e-03,-0.263437,2.5075,,1.9960e-03,-2.76906
2.0000e-03,-0.256563,2.51406,,2.0000e-03,-2.76969
2.0040e-03,-0.247813,2.525,,2.0040e-03,-2.77406
2.0080e-03,-0.23875,2.53031,,2.0080e-03,-2.77281
2.0120e-03,-0.2275,2.5425,,2.0120e-03,-2.7725
2.0160e-03,-0.218438,2.55063,,2.0160e-03,-2.76594
2.0200e-03,-0.21375,2.55938,,2.0200e-03,-2.765
2.0240e-03,-0.204687,2.56656,,2.0240e-03,-2.76562
2.0280e-03,-0.195,2.57719,,2.0280e-03,-2.76562
2.0320e-03,-0.185938,2.58469,,2.0320e-03,-2.7675
2.0360e-03,-0.180313,2.59187,,2.0360e-03,-2.76906
2.0400e-03,-0.170625,2.60062,,2.0400e-03,-2.77156
2.0440e-03,-0.163438,2.6075,,2.0440e-03,-2.77375
2.0480e-03,-0.158438,2.61031,,2.0480e-03,-2.77094
2.0520e-03,-0.15375,2.61531,,2.0520e-03,-2.77219
2.0560e-03,-0.150313,2.62125,,2.0560e-03,-2.77781
2.0600e-03,-0.145313,2.63,,2.0600e-03,-2.77844
2.0640e-03,-0.1375,2.63813,,2.0640e-03,-2.77875
2.0680e-03,-0.130625,2.64781,,2.0680e-03,-2.77937
2.0720e-03,-0.122813,2.65906,,2.0720e-03,-2.77906
2.0760e-03,-0.11375,2.66844,,2.0760e-03,-2.78219
2.0800e-03,-0.107813,2.67719,,2.0800e-03,-2.78438
2.0840e-03,-0.1,2.68781,,2.0840e-03,-2.79062
2.0880e-03,-0.0940625,2.69687,,2.0880e-03,-2.7925
2.0920e-03,-0.08875,2.7025,,2.0920e-03,-2.79375
2.0960e-03,-0.084375,2.71219,,2.0960e-03,-2.79813
2.1000e-03,-0.0796875,2.72094,,2.1000e-03,-2.7975
2.1040e-03,-0.07125,2.72938,,2.1040e-03,-2.80187
2.1080e-03,-0.0671875,2.73719,,2.1080e-03,-2.80219
2.1120e-03,-0.061875,2.74531,,2.1120e-03,-2.80437
2.1160e-03,-0.054375,2.75188,,2.1160e-03,-2.80719
2.1200e-03,-0.0440625,2.76063,,2.1200e-03,-2.80469
2.1240e-03,-0.03875,2.76812,,2.1240e-03,-2.80344
2.1280e-03,-0.0309375,2.77813,,2.1280e-03,-2.80781
2.1320e-03,-0.0253125,2.78781,,2.1320e-03,-2.80719
2.1360e-03,-0.0178125,2.79094,,2.1360e-03,-2.80844
2.1400e-03,-0.013125,2.795,,2.1400e-03,-2.81094
2.1440e-03,-0.0103125,2.80063,,2.1440e-03,-2.80938
2.1480e-03,-0.0040625,2.80563,,2.1480e-03,-2.81281
2.1520e-03,0,2.81375,,2.1520e-03,-2.81469
2.1560e-03,0.008125,2.82344,,2.1560e-03,-2.81625
2.1600e-03,0.0128125,2.83312,,2.1600e-03,-2.82031
2.1640e-03,0.019375,2.84313,,2.1640e-03,-2.82031
2.1680e-03,0.024375,2.85281,,2.1680e-03,-2.82344
2.1720e-03,0.029375,2.86156,,2.1720e-03,-2.8275
2.1760e-03,0.0346875,2.86875,,2.1760e-03,-2.82969
2.1800e-03,0.0415625,2.87531,,2.1800e-03,-2.83094
2.1840e-03,0.0471875,2.885,,2.1840e-03,-2.83469
2.1880e-03,0.0496875,2.89062,,2.1880e-03,-2.83875
2.1920e-03,0.0584375,2.89656,,2.1920e-03,-2.83813
2.1960e-03,0.0634375,2.90687,,2.1960e-03,-2.84437
2.2000e-03,0.0684375,2.91375,,2.2000e-03,-2.8425
2.2040e-03,0.0740625,2.92094,,2.2040e-03,-2.84219
2.2080e-03,0.080625,2.92563,,2.2080e-03,-2.84125
2.2120e-03,0.08875,2.93719,,2.2120e-03,-2.84094
2.2160e-03,0.095,2.94344,,2.2160e-03,-2.84187
2.2200e-03,0.1,2.95094,,2.2200e-03,-2.845
2.2240e-03,0.106563,2.9575,,2.2240e-03,-2.84219
2.2280e-03,0.113125,2.96406,,2.2280e-03,-2.84313
2.2320e-03,0.114375,2.965,,2.2320e-03,-2.84219
2.2360e-03,0.12,2.97063,,2.2360e-03,-2.84656
2.2400e-03,0.122813,2.97375,,2.2400e-03,-2.84688
2.2440e-03,0.128438,2.97844,,2.2440e-03,-2.84844
2.2480e-03,0.138125,2.98687,,2.2480e-03,-2.84531
2.2520e-03,0.145313,2.99406,,2.2520e-03,-2.85031
2.2560e-03,0.152812,3.00281,,2.2560e-03,-2.85281
2.2600e-03,0.163125,3.01531,,2.2600e-03,-2.85094
2.2640e-03,0.172187,3.02563,,2.2640e-03,-2.84906
2.2680e-03,0.180938,3.03156,,2.2680e-03,-2.85188
2.2720e-03,0.185938,3.03719,,2.2720e-03,-2.85281
2.2760e-03,0.193125,3.04594,,2.2760e-03,-2.85344
2.2800e-03,0.1975,3.05156,,2.2800e-03,-2.85031
2.2840e-03,0.204063,3.05656,,2.2840e-03,-2.84625
2.2880e-03,0.210313,3.06156,,2.2880e-03,-2.85219
2.2920e-03,0.217812,3.06969,,2.2920e-03,-2.855
2.2960e-03,0.220312,3.07625,,2.2960e-03,-2.85094
2.3000e-03,0.230625,3.08188,,2.3000e-03,-2.85
2.3040e-03,0.238125,3.08688,,2.3040e-03,-2.84625
2.3080e-03,0.241875,3.09156,,2.3080e-03,-2.84875
2.3120e-03,0.246875,3.09969,,2.3120e-03,-2.84813
2.3160e-03,0.2525,3.10375,,2.3160e-03,-2.85031
2.3200e-03,0.256563,3.11,,2.3200e-03,-2.84875
2.3240e-03,0.260625,3.11531,,2.3240e-03,-2.84938
2.3280e-03,0.26625,3.12219,,2.3280e-03,-2.85125
2.3320e-03,0.266562,3.12062,,2.3320e-03,-2.84938
2.3360e-03,0.270625,3.12625,,2.3360e-03,-2.8475
2.3400e-03,0.278438,3.13063,,2.3400e-03,-2.84781
2.3440e-03,0.2825,3.13563,,2.3440e-03,-2.84531
2.3480e-03,0.287813,3.14188,,2.3480e-03,-2.84719
2.3520e-03,0.293125,3.14375,,2.3520e-03,-2.84469
2.3560e-03,0.29875,3.14906,,2.3560e-03,-2.84094
2.3600e-03,0.30125,3.15187,,2.3600e-03,-2.84594
2.3640e-03,0.309688,3.15969,,2.3640e-03,-2.84625
2.3680e-03,0.312812,3.16625,,2.3680e-03,-2.84375
2.3720e-03,0.315312,3.16969,,2.3720e-03,-2.84437
2.3760e-03,0.321875,3.17219,,2.3760e-03,-2.84375
2.3800e-03,0.325937,3.175,,2.3800e-03,-2.84625
2.3840e-03,0.328437,3.18,,2.3840e-03,-2.84625
2.3880e-03,0.33125,3.18188,,2.3880e-03,-2.84531
2.3920e-03,0.335313,3.18656,,2.3920e-03,-2.84531
2.3960e-03,0.339375,3.19125,,2.3960e-03,-2.84688
2.4000e-03,0.344687,3.19469,,2.4000e-03,-2.84656
2.4040e-03,0.347813,3.19937,,2.4040e-03,-2.84719
2.4080e-03,0.350313,3.20281,,2.4080e-03,-2.84781
2.4120e-03,0.354375,3.21,,2.4120e-03,-2.84594
2.4160e-03,0.356563,3.20938,,2.4160e-03,-2.84594
2.4200e-03,0.361563,3.21281,,2.4200e-03,-2.84813
2.4240e-03,0.36375,3.21969,,2.4240e-03,-2.85125
2.4280e-03,0.36625,3.22219,,2.4280e-03,-2.84875
2.4320e-03,0.370625,3.225,,2.4320e-03,-2.85062
2.4360e-03,0.374375,3.22969,,2.4360e-03,-2.84906
2.4400e-03,0.377812,3.23313,,2.4400e-03,-2.84969
2.4440e-03,0.375312,3.23219,,2.4440e-03,-2.84813
2.4480e-03,0.37875,3.23313,,2.4480e-03,-2.84781
2.4520e-03,0.382812,3.23531,,2.4520e-03,-2.85281
2.4560e-03,0.385,3.23937,,2.4560e-03,-2.85094
2.4600e-03,0.388437,3.245,,2.4600e-03,-2.85094
2.4640e-03,0.390937,3.2475,,2.4640e-03,-2.84969
2.4680e-03,0.396562,3.24906,,2.4680e-03,-2.85094
2.4720e-03,0.400313,3.25406,,2.4720e-03,-2.855
2.4760e-03,0.404375,3.25906,,2.4760e-03,-2.85469
2.4800e-03,0.406875,3.26313,,2.4800e-03,-2.8575
2.4840e-03,0.415938,3.26719,,2.4840e-03,-2.85188
2.4880e-03,0.4175,3.27281,,2.4880e-03,-2.85125
2.4920e-03,0.421563,3.27687,,2.4920e-03,-2.85375
2.4960e-03,0.423438,3.27844,,2.4960e-03,-2.85344
2.5000e-03,0.4275,3.28187,,2.5000e-03,-2.85312
2.5040e-03,0.431563,3.285,,2.5040e-03,-2.85344
2.5080e-03,0.430625,3.28469,,2.5080e-03,-2.85438
2.5120e-03,0.433125,3.28875,,2.5120e-03,-2.85719
2.5160e-03,0.435312,3.29156,,2.5160e-03,-2.85594
2.5200e-03,0.439375,3.29531,,2.5200e-03,-2.85688
2.5240e-03,0.440937,3.29625,,2.5240e-03,-2.855
2.5280e-03,0.444375,3.29813,,2.5280e-03,-2.85594
2.5320e-03,0.445937,3.30125,,2.5320e-03,-2.8575
2.5360e-03,0.448437,3.30375,,2.5360e-03,-2.8575
2.5400e-03,0.4525,3.3075,,2.5400e-03,-2.85531
2.5440e-03,0.455,3.31031,,2.5440e-03,-2.85875
2.5480e-03,0.455,3.31188,,2.5480e-03,-2.85844
2.5520e-03,0.458125,3.31719,,2.5520e-03,-2.85531
2.5560e-03,0.46375,3.31813,,2.5560e-03,-2.85094
2.5600e-03,0.46625,3.32156,,2.5600e-03,-2.85
2.5640e-03,0.46625,3.32313,,2.5640e-03,-2.85906
2.5680e-03,0.467813,3.32531,,2.5680e-03,-2.85844
2.5720e-03,0.46875,3.32656,,2.5720e-03,-2.85656
2.5760e-03,0.470313,3.32406,,2.5760e-03,-2.85688
2.5800e-03,0.470313,3.32656,,2.5800e-03,-2.855
2.5840e-03,0.473438,3.32781,,2.5840e-03,-2.8575
2.5880e-03,0.474687,3.33188,,2.5880e-03,-2.85594
2.5920e-03,0.4775,3.33469,,2.5920e-03,-2.85594
2.5960e-03,0.480313,3.33844,,2.5960e-03,-2.8575
2.6000e-03,0.482813,3.33875,,2.6000e-03,-2.85438
2.6040e-03,0.485,3.3425,,2.6040e-03,-2.85281
2.6080e-03,0.485938,3.34594,,2.6080e-03,-2.85438
2.6120e-03,0.492188,3.34688,,2.6120e-03,-2.85188
2.6160e-03,0.492188,3.34656,,2.6160e-03,-2.85438
2.6200e-03,0.495625,3.34906,,2.6200e-03,-2.8575
2.6240e-03,0.495,3.35469,,2.6240e-03,-2.85344
2.6280e-03,0.498125,3.35719,,2.6280e-03,-2.85281
2.6320e-03,0.502812,3.36063,,2.6320e-03,-2.85188
2.6360e-03,0.504375,3.36313,,2.6360e-03,-2.85188
2.6400e-03,0.503125,3.36625,,2.6400e-03,-2.85594
2.6440e-03,0.505938,3.36938,,2.6440e-03,-2.85375
2.6480e-03,0.507188,3.36938,,2.6480e-03,-2.85438
2.6520e-03,0.507812,3.37031,,2.6520e-03,-2.8525
2.6560e-03,0.511875,3.3725,,2.6560e-03,-2.85688
2.6600e-03,0.511875,3.37406,,2.6600e-03,-2.8575
2.6640e-03,0.514062,3.375,,2.6640e-03,-2.85875
2.6680e-03,0.518437,3.37688,,2.6680e-03,-2.85594
2.6720e-03,0.516563,3.37938,,2.6720e-03,-2.85438
2.6760e-03,0.52,3.38344,,2.6760e-03,-2.8575
2.6800e-03,0.520625,3.38094,,2.6800e-03,-2.8575
2.6840e-03,0.524062,3.38063,,2.6840e-03,-2.85844
2.6880e-03,0.525625,3.37844,,2.6880e-03,-2.85844
2.6920e-03,0.52625,3.38406,,2.6920e-03,-2.86187
2.6960e-03,0.526563,3.38813,,2.6960e-03,-2.86094
2.7000e-03,0.530625,3.38625,,2.7000e-03,-2.85938
2.7040e-03,0.531563,3.39031,,2.7040e-03,-2.85906
2.7080e-03,0.535312,3.39062,,2.7080e-03,-2.86187
2.7120e-03,0.53625,3.39438,,2.7120e-03,-2.86281
2.7160e-03,0.53625,3.39562,,2.7160e-03,-2.86281
2.7200e-03,0.539375,3.39844,,2.7200e-03,-2.86375
2.7240e-03,0.54125,3.39844,,2.7240e-03,-2.85844
2.7280e-03,0.542813,3.39844,,2.7280e-03,-2.86187
2.7320e-03,0.540312,3.40187,,2.7320e-03,-2.86531
2.7360e-03,0.537813,3.40031,,2.7360e-03,-2.86375
2.7400e-03,0.54125,3.40187,,2.7400e-03,-2.86219
2.7440e-03,0.540937,3.40094,,2.7440e-03,-2.85906
2.7480e-03,0.539375,3.40531,,2.7480e-03,-2.8575
2.7520e-03,0.539375,3.40375,,2.7520e-03,-2.85594
2.7560e-03,0.54125,3.40656,,2.7560e-03,-2.8575
2.7600e-03,0.545,3.40437,,2.7600e-03,-2.85844
2.7640e-03,0.5475,3.40906,,2.7640e-03,-2.86031
2.7680e-03,0.546563,3.40938,,2.7680e-03,-2.86313
2.7720e-03,0.549375,3.41094,,2.7720e-03,-2.85844
2.7760e-03,0.550625,3.41156,,2.7760e-03,-2.86094
2.7800e-03,0.553438,3.4125,,2.7800e-03,-2.85938
2.7840e-03,0.553438,3.41156,,2.7840e-03,-2.86
2.7880e-03,0.553438,3.41406,,2.7880e-03,-2.86094
2.7920e-03,0.555937,3.41344,,2.7920e-03,-2.86063
2.7960e-03,0.55875,3.41656,,2.7960e-03,-2.86094
2.8000e-03,0.559063,3.41812,,2.8000e-03,-2.86281
2.8040e-03,0.561562,3.41875,,2.8040e-03,-2.86156
2.8080e-03,0.56375,3.42469,,2.8080e-03,-2.86156
2.8120e-03,0.56625,3.42563,,2.8120e-03,-2.86281
2.8160e-03,0.567813,3.42813,,2.8160e-03,-2.85688
2.8200e-03,0.574375,3.43031,,2.8200e-03,-2.85938
2.8240e-03,0.569375,3.43094,,2.8240e-03,-2.86
2.8280e-03,0.572813,3.43125,,2.8280e-03,-2.86187
2.8320e-03,0.575,3.43375,,2.8320e-03,-2.85906
2.8360e-03,0.574375,3.43344,,2.8360e-03,-2.85844
2.8400e-03,0.575937,3.43281,,2.8400e-03,-2.86094
2.8440e-03,0.571875,3.43625,,2.8440e-03,-2.8575
2.8480e-03,0.574375,3.435,,2.8480e-03,-2.85656
2.8520e-03,0.575937,3.4375,,2.8520e-03,-2.85656
2.8560e-03,0.576875,3.435,,2.8560e-03,-2.8625
2.8600e-03,0.579375,3.44,,2.8600e-03,-2.86531
2.8640e-03,0.579063,3.43906,,2.8640e-03,-2.86281
2.8680e-03,0.580313,3.44156,,2.8680e-03,-2.86344
2.8720e-03,0.5825,3.44,,2.8720e-03,-2.86625
2.8760e-03,0.580313,3.43844,,2.8760e-03,-2.865
2.8800e-03,0.579375,3.44156,,2.8800e-03,-2.8625
2.8840e-03,0.581875,3.44406,,2.8840e-03,-2.86344
2.8880e-03,0.584063,3.44188,,2.8880e-03,-2.86313
2.8920e-03,0.5825,3.44094,,2.8920e-03,-2.86437
2.8960e-03,0.585,3.44594,,2.8960e-03,-2.86906
2.9000e-03,0.584375,3.44563,,2.9000e-03,-2.86563
2.9040e-03,0.585625,3.44313,,2.9040e-03,-2.86719
2.9080e-03,0.584063,3.44594,,2.9080e-03,-2.86563
2.9120e-03,0.585,3.44844,,2.9120e-03,-2.86437
2.9160e-03,0.585625,3.4475,,2.9160e-03,-2.86563
2.9200e-03,0.587187,3.44719,,2.9200e-03,-2.86469
2.9240e-03,0.587187,3.44906,,2.9240e-03,-2.86563
2.9280e-03,0.589063,3.45156,,2.9280e-03,-2.86656
2.9320e-03,0.588438,3.45063,,2.9320e-03,-2.865
2.9360e-03,0.589063,3.45219,,2.9360e-03,-2.86406
2.9400e-03,0.589063,3.45156,,2.9400e-03,-2.86313
2.9440e-03,0.590625,3.44844,,2.9440e-03,-2.86313
2.9480e-03,0.591562,3.4525,,2.9480e-03,-2.86
2.9520e-03,0.59,3.45375,,2.9520e-03,-2.86344
2.9560e-03,0.590625,3.45531,,2.9560e-03,-2.86437
2.9600e-03,0.5925,3.45406,,2.9600e-03,-2.86375
2.9640e-03,0.59125,3.45625,,2.9640e-03,-2.86031
2.9680e-03,0.593125,3.45875,,2.9680e-03,-2.86719
2.9720e-03,0.59125,3.45812,,2.9720e-03,-2.86813
2.9760e-03,0.590625,3.45656,,2.9760e-03,-2.86187
2.9800e-03,0.589688,3.45562,,2.9800e-03,-2.86594
2.9840e-03,0.59,3.45469,,2.9840e-03,-2.86781
2.9880e-03,0.59125,3.45531,,2.9880e-03,-2.86969
2.9920e-03,0.592187,3.45812,,2.9920e-03,-2.865
2.9960e-03,0.590625,3.45781,,2.9960e-03,-2.8625
3.0000e-03,0.593125,3.45969,,3.0000e-03,-2.86406
3.0040e-03,0.5925,3.46063,,3.0040e-03,-2.865
3.0080e-03,0.594063,3.46063,,3.0080e-03,-2.86344
3.0120e-03,0.5925,3.45812,,3.0120e-03,-2.86469
3.0160e-03,0.59125,3.45938,,3.0160e-03,-2.86406
3.0200e-03,0.591562,3.45812,,3.0200e-03,-2.86813
3.0240e-03,0.591562,3.46031,,3.0240e-03,-2.8625
3.0280e-03,0.593125,3.45969,,3.0280e-03,-2.86563
3.0320e-03,0.593125,3.46063,,3.0320e-03,-2.86656
3.0360e-03,0.597187,3.46188,,3.0360e-03,-2.86656
3.0400e-03,0.59625,3.46281,,3.0400e-03,-2.86781
3.0440e-03,0.597187,3.46188,,3.0440e-03,-2.86406
3.0480e-03,0.59625,3.46344,,3.0480e-03,-2.86406
3.0520e-03,0.599375,3.4675,,3.0520e-03,-2.86219
3.0560e-03,0.602187,3.4675,,3.0560e-03,-2.86656
3.0600e-03,0.600313,3.4675,,3.0600e-03,-2.86313
3.0640e-03,0.598125,3.46875,,3.0640e-03,-2.86313
3.0680e-03,0.600625,3.47094,,3.0680e-03,-2.86469
3.0720e-03,0.599688,3.47,,3.0720e-03,-2.86
3.0760e-03,0.601875,3.47281,,3.0760e-03,-2.86375
3.0800e-03,0.600313,3.4725,,3.0800e-03,-2.86375
3.0840e-03,0.600625,3.47188,,3.0840e-03,-2.86156
3.0880e-03,0.600625,3.47281,,3.0880e-03,-2.86094
3.0920e-03,0.601875,3.4725,,3.0920e-03,-2.86
3.0960e-03,0.600625,3.47406,,3.0960e-03,-2.86125
3.1000e-03,0.60125,3.47281,,3.1000e-03,-2.86406
3.1040e-03,0.601875,3.47594,,3.1040e-03,-2.86031
3.1080e-03,0.602812,3.47562,,3.1080e-03,-2.86187
3.1120e-03,0.603437,3.47562,,3.1120e-03,-2.86406
3.1160e-03,0.605938,3.47594,,3.1160e-03,-2.86344
3.1200e-03,0.602812,3.47688,,3.1200e-03,-2.86187
3.1240e-03,0.604688,3.47688,,3.1240e-03,-2.86219
3.1280e-03,0.605938,3.47594,,3.1280e-03,-2.86344
3.1320e-03,0.60125,3.47344,,3.1320e-03,-2.86563
3.1360e-03,0.601875,3.47562,,3.1360e-03,-2.86656
3.1400e-03,0.604688,3.47281,,3.1400e-03,-2.86156
3.1440e-03,0.605938,3.4725,,3.1440e-03,-2.865
3.1480e-03,0.605313,3.475,,3.1480e-03,-2.86563
3.1520e-03,0.604688,3.475,,3.1520e-03,-2.86813
3.1560e-03,0.605313,3.47562,,3.1560e-03,-2.86344
3.1600e-03,0.602187,3.47656,,3.1600e-03,-2.86437
3.1640e-03,0.604688,3.47562,,3.1640e-03,-2.86969
3.1680e-03,0.604375,3.47438,,3.1680e-03,-2.86875
3.1720e-03,0.602812,3.47594,,3.1720e-03,-2.86563
3.1760e-03,0.60625,3.475,,3.1760e-03,-2.86375
3.1800e-03,0.604688,3.47594,,3.1800e-03,-2.86563
3.1840e-03,0.604688,3.47406,,3.1840e-03,-2.86563
3.1880e-03,0.605313,3.47406,,3.1880e-03,-2.86813
3.1920e-03,0.6075,3.47562,,3.1920e-03,-2.86563
3.1960e-03,0.6075,3.47906,,3.1960e-03,-2.86656
3.2000e-03,0.607812,3.47969,,3.2000e-03,-2.86563
3.2040e-03,0.6075,3.47906,,3.2040e-03,-2.86656
3.2080e-03,0.605313,3.47812,,3.2080e-03,-2.86719
3.2120e-03,0.604688,3.47812,,3.2120e-03,-2.86719
3.2160e-03,0.604688,3.4775,,3.2160e-03,-2.86781
3.2200e-03,0.605938,3.48094,,3.2200e-03,-2.86719
3.2240e-03,0.604375,3.47688,,3.2240e-03,-2.86656
3.2280e-03,0.603437,3.47906,,3.2280e-03,-2.87062
3.2320e-03,0.602187,3.47688,,3.2320e-03,-2.86906
3.2360e-03,0.605938,3.47594,,3.2360e-03,-2.865
3.2400e-03,0.60375,3.47656,,3.2400e-03,-2.86969
3.2440e-03,0.603437,3.47906,,3.2440e-03,-2.87062
3.2480e-03,0.60125,3.47688,,3.2480e-03,-2.86875
3.2520e-03,0.604688,3.47906,,3.2520e-03,-2.8675
3.2560e-03,0.60375,3.48062,,3.2560e-03,-2.87125
3.2600e-03,0.602812,3.48094,,3.2600e-03,-2.87438
3.2640e-03,0.60375,3.48219,,3.2640e-03,-2.87062
3.2680e-03,0.60625,3.48062,,3.2680e-03,-2.87281
3.2720e-03,0.606875,3.48156,,3.2720e-03,-2.87281
3.2760e-03,0.60625,3.47906,,3.2760e-03,-2.87312
3.2800e-03,0.60375,3.47906,,3.2800e-03,-2.87219
3.2840e-03,0.60625,3.47969,,3.2840e-03,-2.87125
3.2880e-03,0.60625,3.48062,,3.2880e-03,-2.86687
3.2920e-03,0.605938,3.47906,,3.2920e-03,-2.87219
3.2960e-03,0.6075,3.48062,,3.2960e-03,-2.87031
3.3000e-03,0.602812,3.47906,,3.3000e-03,-2.87219
3.3040e-03,0.605313,3.48062,,3.3040e-03,-2.86844
3.3080e-03,0.60625,3.48094,,3.3080e-03,-2.87094
3.3120e-03,0.607812,3.48062,,3.3120e-03,-2.87312
3.3160e-03,0.606875,3.48,,3.3160e-03,-2.875
3.3200e-03,0.606875,3.4775,,3.3200e-03,-2.87281
3.3240e-03,0.606875,3.47906,,3.3240e-03,-2.87156
3.3280e-03,0.607812,3.47969,,3.3280e-03,-2.87312
3.3320e-03,0.605313,3.48,,3.3320e-03,-2.87156
3.3360e-03,0.605938,3.48062,,3.3360e-03,-2.87438
3.3400e-03,0.604375,3.48094,,3.3400e-03,-2.8725
3.3440e-03,0.603437,3.48062,,3.3440e-03,-2.87062
3.3480e-03,0.602187,3.47844,,3.3480e-03,-2.87562
3.3520e-03,0.604375,3.48062,,3.3520e-03,-2.87469
3.3560e-03,0.60375,3.47844,,3.3560e-03,-2.87438
3.3600e-03,0.60125,3.47844,,3.3600e-03,-2.87531
